1.546178382963875492e+03 9.891597150833308927e-01 1.357651970518692630e-01
1.547206342860912628e+03 9.532932013689371376e-01 1.353851375308870453e-01
1.547353194274774978e+03 8.326746922101354587e-01 1.326333160424820190e-01
1.547500045688637556e+03 7.799535185227370881e-01 1.314650147424132609e-01
1.547646897102499906e+03 8.882652008047486891e-01 1.341799362643006921e-01
1.547793748516362484e+03 8.459793498549371682e-01 1.332430373801947177e-01
1.547940599930224835e+03 7.640933548731575486e-01 1.313144078936049897e-01
1.548087451344087413e+03 8.626052210543770915e-01 1.338404594932725566e-01
1.548234302757949763e+03 9.753391075366524277e-01 1.367350048036678756e-01
1.548381154171812113e+03 8.262889443794880773e-01 1.331576719688112864e-01
1.548528005585674691e+03 8.949427213619831623e-01 1.348791143262806080e-01
1.548674856999537042e+03 9.208452135966983532e-01 1.357116452635712123e-01
1.549702816896574404e+03 8.906325968215035305e-01 1.357049848992095964e-01
1.549849668310436755e+03 8.794441548717044643e-01 1.353842624788215432e-01
1.549996519724299105e+03 7.780331980710866180e-01 1.330165759735587594e-01
1.550143371138161683e+03 8.082040548638766975e-01 1.338979542195274930e-01
1.550290222552024034e+03 8.677548736979777688e-01 1.353315095318479988e-01
1.550437073965886611e+03 8.754580546002506125e-01 1.355943291620705371e-01
1.550583925379748962e+03 7.982625974769311794e-01 1.340034492647956821e-01
1.550730776793611540e+03 8.153630125123934036e-01 1.345926263426824865e-01
1.550877628207473890e+03 9.022447021289607960e-01 1.366697867869105520e-01
1.551024479621336468e+03 9.182550166346269416e-01 1.374127859821729913e-01
1.551171331035198818e+03 8.938618144210389582e-01 1.367604223829855525e-01
1.551318182449061396e+03 9.110089515331636356e-01 1.372501324386169175e-01
1.551465033862923747e+03 9.174726592976304440e-01 1.376162567920129198e-01
1.551611885276786325e+03 9.344381151728204937e-01 1.379703008553048449e-01
1.551758736690648675e+03 9.615502155982275090e-01 1.387707254388673983e-01
1.551905588104511025e+03 1.051673087349114244e+00 1.410576665123982332e-01
1.552052439518373603e+03 1.003793178180996337e+00 1.400154145624049329e-01
1.552199290932235954e+03 9.010341439425089138e-01 1.376390834907285088e-01
1.552346142346098532e+03 9.714323673120087710e-01 1.394517846387432203e-01
1.552492993759960882e+03 9.252609500088927463e-01 1.382386881863144346e-01
1.552639845173823460e+03 9.802497391679547700e-01 1.399043200575483537e-01
1.552786696587685810e+03 9.867588700502223364e-01 1.402449521834975565e-01
1.552933548001548388e+03 1.040275771614402656e+00 1.421135182773214101e-01
1.553080399415410739e+03 1.047449811747782622e+00 1.437363350339577461e-01
1.553227250829273316e+03 1.060585630189717410e+00 1.449050571972589629e-01
1.553374102243135667e+03 1.088489935759038518e+00 1.461627136325565068e-01
1.553520953656998245e+03 9.467517172306787465e-01 1.413462314267841247e-01
1.553667805070860595e+03 9.110133021862123481e-01 1.398426972103895272e-01
1.553814656484722946e+03 9.614805835543287493e-01 1.404292098936244237e-01
1.553961507898585523e+03 9.678279221908582253e-01 1.406855545008179331e-01
1.554108359312447874e+03 1.034462166409255701e+00 1.423345313871015039e-01
1.554255210726310452e+03 9.891306271035040787e-01 1.412686423893353971e-01
1.554402062140172802e+03 9.407499403517102232e-01 1.401270739304694146e-01
1.554548913554035380e+03 1.153006199903020557e+00 1.455093334533228977e-01
1.554695764967897730e+03 1.095117408503130996e+00 1.441237479369151253e-01
1.554842616381760308e+03 1.057358099070064616e+00 1.431362829103908774e-01
1.554989467795622659e+03 9.838469630418890111e-01 1.417205419020273194e-01
1.555136319209485237e+03 1.057280571753633103e+00 1.435626056043267373e-01
1.555283170623347587e+03 1.097297987106423234e+00 1.446139814462694129e-01
1.555430022037209937e+03 1.012804466138635284e+00 1.427793264608239465e-01
1.555576873451072515e+03 1.123162365891773762e+00 1.455744167784741860e-01
1.555723724864934866e+03 9.838300507050549149e-01 1.423376151485963859e-01
1.555870576278797444e+03 9.626450870286259454e-01 1.419380911563442316e-01
1.556017427692659794e+03 1.022724204504281698e+00 1.436048642794653107e-01
1.556164279106522372e+03 8.912302922256121196e-01 1.404492436951090550e-01
1.556311130520384722e+03 9.466129786540421476e-01 1.420401420947804139e-01
1.556457981934247300e+03 9.816472185362101754e-01 1.429110526770820677e-01
1.556604833348109651e+03 1.000135830531104553e+00 1.438370881885451258e-01
1.556751684761972228e+03 1.026519394588326195e+00 1.452000604455295496e-01
1.556898536175834579e+03 1.000677284928337629e+00 1.451150144288700095e-01
1.557045387589697157e+03 1.101667924089301920e+00 1.478450700835599596e-01
1.557192239003559507e+03 9.870625938170419778e-01 1.442610684760590178e-01
1.557339090417421858e+03 9.197896161360936684e-01 1.420695842608527826e-01
1.557485941831284435e+03 9.824872268776019268e-01 1.436296301085741300e-01
1.557632793245146786e+03 1.087276828799276895e+00 1.464959131278431581e-01
1.557779644659009364e+03 9.434442565350220633e-01 1.430562652600285978e-01
1.557926496072871714e+03 9.682082006580854383e-01 1.438063505341631021e-01
1.558073347486734292e+03 8.722429487183602781e-01 1.414942661375943878e-01
1.558220198900596642e+03 9.882710959279453755e-01 1.443033666114046654e-01
1.558367050314459220e+03 1.104592405491092943e+00 1.473695849505974875e-01
